y,y_pred,y_p,y_p_pred,GAME NO.,STADIUM,DATE,TIME,AWAY TEAM,SCORE_A,HOME TEAM,SCORE_H,W,YEAR,Y_1,Y_2,A_WIN,A_SCORE,A_LOSE,H_WIN,H_SCORE,H_LOSE,H_WIN_VS,H_SCORE_VS,H_LOSE_VS,A_WIN_7,A_SCORE_7,A_LOSE_7,H_WIN_7,H_SCORE_7,H_LOSE_7,H_WIN_VS_60,H_SCORE_VS_60,H_LOSE_VS_60,GAME,A1,A2,A3,A4,A5,A6,A7,A8,A9,H1,H2,H3,H4,H5,H6,H7,H8,H9,AP,HP,A1_H_BB,A1_PA,A1_RBI,A2_H_BB,A2_PA,A2_RBI,A3_H_BB,A3_PA,A3_RBI,A4_H_BB,A4_PA,A4_RBI,A5_H_BB,A5_PA,A5_RBI,A6_H_BB,A6_PA,A6_RBI,A7_H_BB,A7_PA,A7_RBI,A8_H_BB,A8_PA,A8_RBI,A9_H_BB,A9_PA,A9_RBI,H1_H_BB,H1_PA,H1_RBI,H2_H_BB,H2_PA,H2_RBI,H3_H_BB,H3_PA,H3_RBI,H4_H_BB,H4_PA,H4_RBI,H5_H_BB,H5_PA,H5_RBI,H6_H_BB,H6_PA,H6_RBI,H7_H_BB,H7_PA,H7_RBI,H8_H_BB,H8_PA,H8_RBI,H9_H_BB,H9_PA,H9_RBI,A1_H_BB_30,A1_PA_30,A1_RBI_30,A2_H_BB_30,A2_PA_30,A2_RBI_30,A3_H_BB_30,A3_PA_30,A3_RBI_30,A4_H_BB_30,A4_PA_30,A4_RBI_30,A5_H_BB_30,A5_PA_30,A5_RBI_30,A6_H_BB_30,A6_PA_30,A6_RBI_30,A7_H_BB_30,A7_PA_30,A7_RBI_30,A8_H_BB_30,A8_PA_30,A8_RBI_30,A9_H_BB_30,A9_PA_30,A9_RBI_30,H1_H_BB_30,H1_PA_30,H1_RBI_30,H2_H_BB_30,H2_PA_30,H2_RBI_30,H3_H_BB_30,H3_PA_30,H3_RBI_30,H4_H_BB_30,H4_PA_30,H4_RBI_30,H5_H_BB_30,H5_PA_30,H5_RBI_30,H6_H_BB_30,H6_PA_30,H6_RBI_30,H7_H_BB_30,H7_PA_30,H7_RBI_30,H8_H_BB_30,H8_PA_30,H8_RBI_30,H9_H_BB_30,H9_PA_30,H9_RBI_30,AP_ERA,AP_PER_IP,AP_WHIP_HR,AP_SO,HP_ERA,HP_PER_IP,HP_WHIP_HR,HP_SO,AP_ERA_30,AP_PER_IP_30,AP_WHIP_HR_30,AP_SO_30,HP_ERA_30,HP_PER_IP_30,HP_WHIP_HR_30,HP_SO_30,A1_H_BB_VS,A1_PA_VS,A1_BSO_VS,A2_H_BB_VS,A2_PA_VS,A2_BSO_VS,A3_H_BB_VS,A3_PA_VS,A3_BSO_VS,A4_H_BB_VS,A4_PA_VS,A4_BSO_VS,A5_H_BB_VS,A5_PA_VS,A5_BSO_VS,A6_H_BB_VS,A6_PA_VS,A6_BSO_VS,A7_H_BB_VS,A7_PA_VS,A7_BSO_VS,A8_H_BB_VS,A8_PA_VS,A8_BSO_VS,A9_H_BB_VS,A9_PA_VS,A9_BSO_VS,H1_H_BB_VS,H1_PA_VS,H1_BSO_VS,H2_H_BB_VS,H2_PA_VS,H2_BSO_VS,H3_H_BB_VS,H3_PA_VS,H3_BSO_VS,H4_H_BB_VS,H4_PA_VS,H4_BSO_VS,H5_H_BB_VS,H5_PA_VS,H5_BSO_VS,H6_H_BB_VS,H6_PA_VS,H6_BSO_VS,H7_H_BB_VS,H7_PA_VS,H7_BSO_VS,H8_H_BB_VS,H8_PA_VS,H8_BSO_VS,H9_H_BB_VS,H9_PA_VS,H9_BSO_VS,H-A_WIN,H-A_SCORE,H-A_LOSE,H-A_WIN_7,H-A_SCORE_7,H-A_LOSE_7,A_OBP_16,A_OBP_79,A_RBI_46,H_OBP_16,H_OBP_79,H_RBI_46,A_PA_16,A_PA_79,H_PA_16,H_PA_79,A_OBP_16_30,A_OBP_79_30,A_RBI_46_30,H_OBP_16_30,H_OBP_79_30,H_RBI_46_30,A_PA_16_30,A_PA_79_30,H_PA_16_30,H_PA_79_30,A_OBP_16_VS,A_OBP_79_VS,H_OBP_16_VS,H_OBP_79_VS,A_BSO_16_VS,A_BSO_79_VS,H_BSO_16_VS,H_BSO_79_VS,VS_OBP_16,VS_OBP_79,VS_RBI_46,VS_PA_16,VS_PA_79,VS_OBP_16_VS,VS_OBP_79_VS,VS_BSO_16_VS,VS_BSO_79_VS,VS_ERA,VS_PER_IP,VS_WHIP_HR,VS_SO
1,0.6565349617447492,1,0.027877291359574185,237,台南,2016-09-24,17:02,Lamigo,5,統一7-ELEVEn,6,統一7-ELEVEn,2016,1,1,0.2857142857142857,8.0,11.0,0.1111111111111111,7.0,10.0,0.5,1.5,10.0,0.25,7.0,12.5,0.2,7.0,10.0,0.3636363636363637,3.0,9.0,237,陽耀勳,林智平,王柏融,林泓育,朱育賢,鍾承祐,林承飛,劉時豪,余德龍,林志祥,羅國龍,劉芙豪,高國慶,蘇智傑,鄭鎧文,買嘉儀,林志賢,潘彥廷,王溢正,布魯斯,1,13,0,8,20,4,9,19,7,9,18,4,4,12,1,3,8,0,3,13,2,1,1,0,6,16,3,7,26,2,8,25,10,8,16,3,8,23,1,1,6,1,6,15,1,0,1,0,0,0,0,0,0,0,25,82,8,39,88,9,46,87,21,41,80,28,35,68,15,12,40,4,17,60,7,2,13,0,12,33,4,26,82,9,30,87,18,24,51,7,23,74,4,23,64,8,20,58,8,0,1,0,0,0,0,0,0,0,9.89010989010989,4.55,2.9670329670329667,8.9010989010989,9.0,5.5,3.1818181818181817,11.454545454545455,8.860103626943005,4.825,2.694300518134715,8.860103626943005,10.384615384615383,4.55,3.5164835164835164,10.384615384615383,8,28,6,10,18,2,10,31,5,9,28,3,10,21,5,2,3,1,8,25,6,4,16,2,2,12,6,8,32,7,14,30,4,14,24,5,16,30,1,2,3,0,3,13,5,7,16,1,0,3,1,0,0,0,-0.1746031746031746,-1.0,-1.0,-0.04999999999999999,0.0,-2.5,0.37777777777777777,0.3333333333333333,0.13157894736842105,0.34234234234234234,0.0,0.06818181818181818,90,30,111,1,0.4449438202247191,0.29245283018867924,0.25,0.35096153846153844,0.0,0.10204081632653061,445,106,416,1,0.3798449612403101,0.2641509433962264,0.4318181818181818,0.3684210526315789,0.17054263565891473,0.2641509433962264,0.16666666666666666,0.10526315789473684,0,0,0,1,0,1,1,0,0,0,1,1,1
1,0.6810207846710574,13,4.920297757528406,239,台南,2016-09-25,17:04,Lamigo,5,統一7-ELEVEn,18,統一7-ELEVEn,2016,1,13,0.25,6.5,8.5,0.2222222222222222,6.0,10.0,0.5,1.5,8.0,0.2,5.0,12.0,0.3333333333333333,6.5,9.5,0.3636363636363637,3.0,9.0,239,余德龍,林智平,王柏融,林泓育,朱育賢,陳俊秀,郭嚴文,林承飛,陽耀勳,林志祥,羅國龍,蘇智傑,高國慶,劉芙豪,唐肇廷,陳傑憲,林志賢,潘彥廷,泰霸,潘威倫,8,20,5,9,25,4,12,24,8,11,23,4,6,17,1,9,19,2,5,14,5,5,18,3,1,16,0,10,31,3,9,30,10,4,11,3,8,28,1,9,21,5,6,24,1,7,18,0,0,0,0,0,0,0,14,37,6,37,88,7,44,87,20,41,80,25,36,68,14,23,72,14,5,14,5,18,60,6,23,80,8,28,82,7,30,88,18,25,64,10,22,74,4,25,55,9,11,42,1,16,41,3,0,0,0,0,0,0,3.6,5.0,1.8,5.4,10.588235294117649,5.1,2.549019607843137,8.823529411764708,3.7894736842105265,6.333333333333332,1.7368421052631582,5.684210526315789,6.694214876033058,6.05,2.231404958677686,3.71900826446281,9,28,5,3,21,2,6,6,0,15,30,3,1,2,0,6,27,6,10,23,4,2,3,0,4,6,1,2,10,1,4,10,2,2,4,1,1,9,1,1,3,0,3,6,0,0,1,0,0,3,1,0,0,0,-0.02777777777777779,-0.5,1.5,0.1333333333333333,1.5,-2.5,0.4296875,0.22916666666666666,0.11864406779661017,0.31724137931034485,0.3888888888888889,0.0958904109589041,128,48,145,18,0.4513888888888889,0.2987012987012987,0.2409090909090909,0.34814814814814815,0.3902439024390244,0.08187134502923976,432,154,405,41,0.3508771929824561,0.5,0.30952380952380953,0.0,0.14035087719298245,0.15625,0.11904761904761904,0.25,0,1,0,1,0,0,0,0,1,1,1,1,1
1,0.78275011840581,5,1.7965892281265246,240,洲際,2016-09-25,17:05,中信兄弟,1,義大,6,義大,2016,1,5,0.8,9.5,6.0,0.6666666666666666,10.0,8.0,0.2,4.0,9.0,0.8333333333333334,12.0,4.5,0.6,9.0,8.0,0.5,7.0,7.5,240,張志豪,潘萣翔,周思齊,林智勝,許基宏,陳子豪,林威助,陳家駒,吳東融,胡金龍,張建銘,林哲瑄,林益全,高國輝,林威廷,陳凱倫,方克偉,李宗賢,江忠城,蔡明晋,6,23,3,0,0,0,18,30,6,10,30,6,13,31,12,10,31,16,5,10,2,4,9,2,1,4,0,15,28,5,4,13,0,13,26,8,9,25,4,9,24,8,7,23,4,7,21,1,6,13,2,3,16,2,6,23,3,0,0,0,37,76,12,25,79,15,16,39,14,30,79,29,15,32,8,15,36,5,2,10,0,46,105,19,20,61,5,46,101,20,38,100,20,23,56,14,30,91,9,32,93,11,19,53,3,14,44,12,15.0,3.0,3.333333333333333,12.0,0.0,1.0,0.0,9.0,17.5609756097561,1.3666666666666665,4.634146341463415,10.975609756097562,3.214285714285714,0.9333333333333336,1.9642857142857144,3.214285714285714,6,11,3,2,4,0,5,16,1,4,10,0,7,16,6,9,17,6,2,8,1,1,9,2,0,0,0,3,6,0,3,3,0,2,3,0,4,6,0,5,7,0,1,3,2,2,3,1,1,1,0,0,0,0,-0.13333333333333341,0.5,2.0,-0.2333333333333334,-3.0,3.5,0.3931034482758621,0.43478260869565216,0.3695652173913043,0.41007194244604317,0.32,0.2222222222222222,145,23,139,50,0.38513513513513514,0.41025641025641024,0.29441624365482233,0.3949416342412451,0.34210526315789475,0.17408906882591094,296,78,514,190,0.44594594594594594,0.17647058823529413,0.6428571428571429,0.75,0.21621621621621623,0.17647058823529413,0.07142857142857142,0.25,1,0,0,0,1,1,1,0,1,0,0,0,0
1,0.7524555651207416,1,0.9589080181144718,216,洲際,2016-09-26,18:34,Lamigo,7,中信兄弟,8,中信兄弟,2016,1,1,0.25,6.5,11.5,0.7,9.5,6.5,0.5,7.5,6.5,0.2,5.0,12.0,0.8,12.0,4.0,0.5,8.0,7.5,216,陽耀勳,林智平,王柏融,林泓育,朱育賢,陳俊秀,林承飛,劉時豪,余德龍,張正偉,張志豪,周思齊,林智勝,許基宏,林威助,王勝偉,陳家駒,潘萣翔,賽格威,耐森,1,13,1,7,23,2,10,22,7,9,21,2,6,15,1,7,18,3,5,18,2,2,5,0,8,20,5,5,19,3,5,21,1,17,27,5,8,25,5,11,25,7,2,10,2,9,19,5,3,8,1,0,0,0,23,80,9,33,87,7,43,85,20,41,79,24,35,66,13,24,76,16,17,60,6,2,13,0,15,40,6,20,65,7,6,27,3,38,76,12,24,79,15,16,42,14,12,31,7,24,69,10,15,36,5,0,0,0,6.870229007633588,4.366666666666666,2.213740458015267,5.496183206106871,4.060150375939848,6.65,1.8796992481203008,4.060150375939848,4.809160305343512,5.24,1.8320610687022896,4.809160305343512,5.129533678756476,6.433333333333334,1.865284974093264,6.062176165803108,2,12,3,7,17,2,9,18,2,6,14,3,4,8,1,7,14,1,6,12,2,0,1,0,3,11,2,3,6,0,0,4,0,6,10,2,2,4,0,1,4,1,0,2,0,2,7,2,1,2,0,0,0,0,0.44999999999999996,3.0,-5.0,0.6000000000000001,7.0,-8.0,0.35714285714285715,0.3488372093023256,0.1111111111111111,0.3779527559055118,0.4444444444444444,0.23333333333333334,112,43,127,27,0.42071881606765327,0.3008849557522124,0.2398190045248869,0.3625,0.37142857142857144,0.23684210526315788,473,113,320,105,0.42168674698795183,0.375,0.4,0.3333333333333333,0.14457831325301204,0.16666666666666666,0.1,0.2222222222222222,1,1,1,1,0,0,0,0,1,0,1,0,0
1,0.784723749067513,8,3.208963812532052,132,洲際,2016-09-29,18:34,Lamigo,1,義大,9,義大,2016,1,8,0.2222222222222222,7.0,11.0,0.75,9.5,8.0,1.0,9.0,8.0,0.2,5.0,8.0,0.5,5.0,5.0,0.6,7.5,8.0,132,陽耀勳,林智平,王柏融,林泓育,陳俊秀,郭嚴文,朱育賢,林承飛,余德龍,胡金龍,張建銘,林哲瑄,林益全,高國輝,林威廷,陳凱倫,方克偉,李宗賢,羅曼,羅力,2,18,1,10,23,2,10,22,9,10,22,6,5,19,3,2,12,3,8,16,0,6,19,2,9,21,5,9,19,3,2,10,0,7,18,4,5,17,2,4,16,3,3,16,3,6,14,0,5,11,2,4,14,1,19,75,6,35,84,8,41,81,22,39,75,28,21,72,13,5,18,5,34,65,12,14,56,5,16,42,6,42,94,18,21,60,5,42,91,23,32,90,16,23,60,14,25,81,11,29,85,11,18,49,3,16,48,12,3.2142857142857144,7.0,1.9285714285714288,7.7142857142857135,2.571428571428572,7.0,1.0714285714285714,9.642857142857142,2.16,6.25,1.88,9.0,2.647058823529412,6.8,1.1029411764705883,8.602941176470589,8,26,8,13,42,5,9,27,7,24,46,4,12,41,7,15,32,5,4,12,4,7,22,3,5,36,7,4,20,2,4,12,0,7,20,1,7,23,5,10,21,2,5,24,9,6,18,5,2,3,0,1,2,0,0.5277777777777778,2.5,-3.0,0.3,0.0,-3.0,0.33620689655172414,0.4107142857142857,0.22641509433962265,0.3125,0.38461538461538464,0.16326530612244897,116,56,96,39,0.3950617283950617,0.39263803680981596,0.2787878787878788,0.38865546218487396,0.34615384615384615,0.1774891774891775,405,163,476,182,0.37850467289719625,0.22857142857142856,0.30833333333333335,0.391304347826087,0.16822429906542055,0.2,0.15833333333333333,0.21739130434782608,0,0,0,0,0,0,1,0,1,0,0,0,1
0,0.31075427643099046,-2,-1.0214077059683149,137,洲際,2016-09-30,18:33,中信兄弟,5,義大,3,中信兄弟,2016,0,-2,0.7777777777777778,8.0,6.0,0.75,9.0,8.0,0.4,6.0,9.0,0.75,8.0,5.0,0.5,5.0,4.5,0.4615384615384616,6.0,8.0,137,張正偉,張志豪,周思齊,林智勝,許基宏,陳子豪,王勝偉,鄭達鴻,潘萣翔,胡金龍,高孝儀,林哲瑄,林益全,高國輝,林威廷,陳凱倫,方克偉,李宗賢,艾迪頓,力猛,4,13,2,6,20,1,12,21,6,6,19,3,7,19,6,4,13,3,6,13,3,3,8,2,0,0,0,8,19,3,3,7,1,6,18,5,7,17,1,4,16,2,3,17,2,6,14,1,5,11,2,6,14,4,20,62,8,8,32,3,35,72,14,18,69,8,18,46,16,28,72,26,22,63,10,17,41,9,0,0,0,44,99,19,18,49,5,44,96,25,35,95,17,25,64,14,26,86,11,30,89,12,20,53,3,19,52,15,7.377049180327869,6.1,2.459016393442623,9.590163934426231,3.461538461538461,2.6,2.8846153846153846,6.9230769230769225,6.428571428571429,4.55,2.6923076923076925,8.9010989010989,5.6756756756756745,4.44,2.2972972972972974,6.891891891891893,5,24,2,0,3,1,7,17,2,13,24,2,5,12,3,7,21,6,4,17,5,2,11,0,1,5,4,1,4,0,2,4,1,2,4,2,1,3,0,0,0,0,1,3,1,1,3,0,1,3,1,0,0,0,-0.02777777777777779,1.0,2.0,-0.25,-3.0,-0.5,0.37142857142857144,0.42857142857142855,0.23529411764705882,0.32978723404255317,0.4358974358974359,0.1,105,21,94,39,0.3597733711048159,0.375,0.26737967914438504,0.39263803680981596,0.3556701030927835,0.17142857142857143,353,104,489,194,0.36633663366336633,0.21212121212121213,0.3888888888888889,0.3333333333333333,0.15841584158415842,0.2727272727272727,0.2222222222222222,0.16666666666666666,0,1,0,0,1,1,1,1,0,0,0,1,0
1,0.4855291121442943,2,-0.1497773749194258,222,桃園,2016-10-01,17:04,統一7-ELEVEn,4,Lamigo,6,Lamigo,2016,1,2,0.42857142857142855,7.0,9.0,0.125,5.0,10.5,0.5,8.0,3.5,1.0,12.0,5.0,0.0,5.0,8.5,0.5454545454545454,8.0,3.0,222,陳傑憲,羅國龍,蘇智傑,高國慶,劉芙豪,鄭鎧文,買嘉儀,林志賢,潘彥廷,陽耀勳,林智平,王柏融,林泓育,朱育賢,鍾承祐,林承飛,葉竹軒,黃浩然,布魯斯,王溢正,4,8,2,6,11,1,6,11,7,3,10,1,5,11,2,1,4,0,1,3,0,0,0,0,0,0,0,3,15,1,7,18,1,7,17,4,7,17,6,8,16,0,1,6,1,4,15,1,0,0,0,0,0,0,20,45,5,31,76,15,21,53,11,21,62,5,23,52,8,12,41,2,1,4,0,0,0,0,0,0,0,18,74,5,34,84,8,41,81,22,37,75,28,33,64,7,5,24,1,12,54,5,0,0,0,0,6,0,5.163934426229509,6.1,1.475409836065574,10.327868852459018,10.5,6.0,3.75,9.0,7.886597938144329,4.85,2.8350515463917527,10.670103092783506,6.76056338028169,5.325,2.582159624413145,8.873239436619716,0,0,0,15,33,4,5,6,0,16,33,2,15,27,6,4,16,6,8,19,1,1,6,1,1,3,1,8,31,6,10,21,3,12,34,5,10,31,5,11,24,5,2,5,2,9,28,7,1,2,1,0,0,0,-0.30357142857142855,-2.0,1.5,-1.0,-7.0,3.5,0.45454545454545453,0.3333333333333333,0.12,0.3707865168539326,0.26666666666666666,0.1794871794871795,55,3,89,15,0.3890577507598784,0.25,0.0967741935483871,0.417910447761194,0.2,0.22085889570552147,329,4,402,60,0.4782608695652174,0.35714285714285715,0.363013698630137,0.3333333333333333,0.1565217391304348,0.10714285714285714,0.1780821917808219,0.26666666666666666,0,0,1,1,1,0,0,1,1,1,0,1,0
0,0.47345971987361357,-2,0.022588883675620463,125,洲際,2016-10-01,17:07,義大,4,中信兄弟,2,義大,2016,0,-2,0.625,7.5,6.5,0.7777777777777778,8.0,5.0,0.6666666666666666,8.5,5.0,0.5,5.0,3.0,0.75,6.5,5.0,0.5714285714285714,7.0,5.0,125,胡金龍,張建銘,林哲瑄,林益全,高國輝,林威廷,陳凱倫,方克偉,李宗賢,張志豪,潘萣翔,周思齊,林智勝,許基宏,陳子豪,蘇緯達,鄭達鴻,王勝偉,藍斯佛,伍鐸,6,18,2,4,15,1,5,18,5,9,17,2,5,16,4,3,16,2,4,14,1,4,13,1,5,14,3,6,18,2,0,0,0,9,19,3,6,17,3,5,17,5,4,12,4,0,0,0,3,12,2,4,12,3,43,99,19,22,62,6,44,96,25,36,95,18,26,68,16,26,85,11,30,89,12,20,56,3,19,55,15,10,36,5,0,0,0,36,76,14,20,73,9,18,50,16,30,76,27,0,2,0,17,45,9,23,67,10,9.0,5.0,3.0,9.0,2.571428571428572,7.0,1.5,5.7857142857142865,3.7894736842105265,6.333333333333332,1.7368421052631582,9.0,3.435114503816794,6.55,1.6793893129770994,7.900763358778626,9,20,3,2,13,7,7,19,4,5,15,3,7,19,4,3,10,1,5,14,2,2,7,1,0,3,1,5,19,4,1,6,1,9,35,9,2,7,1,11,25,10,7,25,6,0,2,2,3,9,1,9,28,3,0.1527777777777778,0.5,-1.5,0.25,1.5,2.0,0.32,0.3170731707317073,0.16326530612244897,0.3614457831325301,0.2916666666666667,0.2608695652173913,100,41,83,24,0.3900990099009901,0.345,0.1814516129032258,0.3665594855305466,0.3508771929824561,0.2613065326633166,505,200,311,114,0.34375,0.2916666666666667,0.29914529914529914,0.3076923076923077,0.22916666666666666,0.16666666666666666,0.26495726495726496,0.15384615384615385,1,0,1,0,0,0,1,1,0,0,1,0,0
0,0.34715905410871295,-12,-4.908870558000291,133,台南,2016-10-02,17:07,中信兄弟,17,統一7-ELEVEn,5,中信兄弟,2016,0,-12,0.7,8.0,4.5,0.375,6.5,7.5,0.3333333333333333,7.0,8.0,0.5,3.5,5.0,0.5,11.0,5.5,0.38461538461538464,7.0,8.0,133,張正偉,陳子豪,周思齊,林智勝,彭政閔,許基宏,林威助,陳家駒,王勝偉,林志祥,羅國龍,蘇智傑,高國慶,鄧志偉,鄭鎧文,唐肇廷,林志賢,潘彥廷,耐森,戴倫,5,12,2,5,10,1,6,18,3,7,17,1,0,0,0,3,16,3,3,8,0,2,5,0,1,12,0,1,3,1,6,11,1,5,10,7,5,9,1,0,0,0,0,5,0,3,7,2,0,0,0,0,0,0,20,63,8,31,76,26,37,80,14,22,74,8,25,54,11,19,55,17,13,32,6,12,23,5,21,67,9,23,64,6,30,76,15,22,53,13,21,62,3,0,0,0,11,44,2,11,38,3,0,0,0,0,0,0,4.017857142857143,5.6,1.875,6.428571428571429,,,,,3.9344262295081975,6.099999999999999,2.0765027322404377,5.409836065573771,,,,,1,3,0,3,5,0,2,7,3,0,0,0,4,8,1,1,3,2,1,2,0,2,5,1,6,8,0,5,10,2,5,9,1,1,6,3,7,10,1,1,3,1,3,8,3,5,11,2,0,1,0,3,3,0,-0.32499999999999996,-1.5,3.0,0.0,7.5,0.5,0.3561643835616438,0.24,0.12121212121212122,0.4473684210526316,0.42857142857142855,0.07142857142857142,73,25,38,7,0.38308457711442784,0.3770491803278688,0.19672131147540983,0.35785953177257523,0.2894736842105263,0.04716981132075472,402,122,299,38,0.4230769230769231,0.6,0.4782608695652174,0.5333333333333333,0.23076923076923078,0.06666666666666667,0.2391304347826087,0.13333333333333333,1,1,0,0,0,1,0,1,1,0,0,0,0
1,0.4836172741258786,4,0.02169198863670211,136,洲際,2016-10-02,17:04,Lamigo,1,義大,5,義大,2016,1,4,0.2222222222222222,5.0,9.0,0.6666666666666666,6.0,5.0,1.0,9.0,8.0,0.25,5.5,8.5,0.75,5.0,1.5,0.6363636363636364,9.0,8.0,136,陽耀勳,林智平,王柏融,林泓育,朱育賢,陳俊秀,林承飛,余德龍,黃浩然,胡金龍,張建銘,林哲瑄,林益全,高國輝,林威廷,陳凱倫,方克偉,李宗賢,泰霸,蔡明晋,5,17,2,8,18,1,6,17,4,8,17,7,8,16,0,2,14,2,5,14,2,3,13,0,1,3,0,6,17,2,4,14,2,6,17,5,9,17,3,4,16,3,3,16,3,3,15,1,3,15,0,5,14,3,20,74,6,34,84,8,40,81,23,37,76,27,33,65,7,18,69,12,15,55,7,16,44,6,1,9,0,41,98,18,22,61,7,44,95,24,33,94,17,27,72,17,27,84,12,28,88,12,20,60,3,19,58,15,18.0,4.0,4.5,4.5,1.125,4.0,0.5,7.875,9.0,4.666666666666667,2.642857142857143,5.142857142857143,0.9782608695652176,2.3,0.8695652173913044,6.847826086956522,2,11,1,6,19,0,0,15,4,11,29,6,2,3,0,14,21,1,0,5,2,7,26,4,3,10,1,1,4,0,0,4,0,4,10,2,3,10,3,3,7,1,4,8,1,3,9,5,1,3,1,0,0,0,0.4444444444444444,1.0,-4.0,0.5,-0.5,-7.0,0.37373737373737376,0.3,0.19148936170212766,0.32989690721649484,0.25,0.1836734693877551,99,30,97,44,0.4053452115812918,0.2962962962962963,0.21904761904761905,0.38492063492063494,0.32524271844660196,0.184,449,108,504,206,0.35714285714285715,0.24390243902439024,0.3488372093023256,0.3333333333333333,0.12244897959183673,0.17073170731707318,0.16279069767441862,0.5,0,0,0,0,1,0,1,1,1,0,0,0,1
1,0.7252184465942756,2,0.5980765040015247,211,台南,2016-10-04,18:34,中信兄弟,3,統一7-ELEVEn,5,統一7-ELEVEn,2016,1,2,0.7777777777777778,8.0,4.0,0.2857142857142857,5.0,9.0,0.25,7.0,10.0,0.6666666666666666,5.0,4.0,0.0,4.5,11.5,0.3333333333333333,6.0,8.0,211,張正偉,張志豪,林威助,彭政閔,許基宏,陳子豪,潘萣翔,陳家駒,張志強,林志祥,羅國龍,蘇智傑,高國慶,鄧志偉,鄭鎧文,陳傑憲,高志綱,潘彥廷,鄭錡鴻,潘威倫,6,12,1,4,10,2,4,7,1,3,6,1,4,15,2,7,15,5,0,0,0,3,6,6,0,2,0,3,6,1,3,10,1,4,9,3,2,8,0,2,5,1,1,8,1,1,5,0,0,0,0,0,0,0,21,59,6,12,42,5,15,33,7,26,55,12,22,61,18,30,74,28,0,0,0,13,25,10,2,4,0,26,65,7,30,77,16,23,54,14,20,62,3,2,5,1,12,45,3,21,50,5,10,26,1,0,0,0,5.4,5.0,1.6,3.6,8.108108108108109,5.55,2.4324324324324325,4.864864864864865,7.605633802816903,3.55,3.380281690140845,5.070422535211269,8.108108108108109,5.55,2.4324324324324325,4.864864864864865,9,28,0,12,23,3,8,19,1,9,21,1,3,13,2,4,13,1,0,3,0,6,10,1,0,0,0,7,12,2,4,10,0,0,1,0,5,9,0,0,0,0,3,7,2,0,0,0,2,3,0,0,0,0,-0.4920634920634921,-3.0,5.0,-0.6666666666666666,-0.5,7.5,0.4307692307692308,0.375,0.2222222222222222,0.32608695652173914,0.2,0.09523809523809523,65,8,46,5,0.3888888888888889,0.5172413793103449,0.30526315789473685,0.36688311688311687,0.40789473684210525,0.0625,324,29,308,76,0.38461538461538464,0.46153846153846156,0.48717948717948717,0.6666666666666666,0.06837606837606838,0.07692307692307693,0.10256410256410256,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1
0,0.6359663269192445,0,1.2439598838656314,161,洲際,2016-10-04,18:35,Lamigo,0,義大,0,-,2016,0,0,0.2222222222222222,5.0,8.0,0.6666666666666666,5.0,2.0,1.0,9.0,4.5,0.3333333333333333,1.0,5.0,0.75,4.5,1.5,0.7272727272727273,6.0,7.0,161,郭嚴文,林智平,王柏融,林泓育,朱育賢,陳俊秀,林承飛,陽耀勳,余德龍,胡金龍,張建銘,林哲瑄,林益全,高國輝,林威廷,陳凱倫,方克偉,李宗賢,賽格威,羅力,2,4,0,4,13,0,4,13,1,5,13,2,4,12,0,2,9,0,3,10,3,5,13,1,1,8,0,6,17,1,4,14,2,5,17,4,7,17,4,6,16,3,3,15,3,1,14,1,2,14,0,4,13,3,7,22,5,30,77,7,34,75,16,32,71,21,29,61,5,17,64,12,15,59,8,18,68,5,16,47,6,43,98,18,23,61,7,44,95,26,31,94,16,29,76,17,25,84,14,26,88,11,20,60,3,20,58,15,10.413223140495868,6.05,3.057851239669421,6.694214876033058,1.125,8.0,0.625,9.0,6.071428571428571,5.040000000000001,2.142857142857143,5.7142857142857135,1.5,7.5,0.8666666666666667,8.7,16,35,6,13,45,5,10,30,8,24,49,6,5,15,4,13,44,8,7,24,3,9,29,9,5,38,8,1,9,1,3,10,0,3,10,0,6,11,1,2,7,1,1,6,2,3,8,2,0,3,2,0,3,1,0.4444444444444444,0.0,-6.0,0.4166666666666667,3.5,-3.5,0.328125,0.2903225806451613,0.058823529411764705,0.3229166666666667,0.17073170731707318,0.20833333333333334,64,31,96,41,0.4027027027027027,0.28160919540229884,0.19387755102040816,0.3838582677165354,0.32038834951456313,0.18503937007874016,370,174,508,206,0.37155963302752293,0.23076923076923078,0.3018867924528302,0.21428571428571427,0.16972477064220184,0.21978021978021978,0.09433962264150944,0.35714285714285715,0,0,1,1,1,0,0,0,1,0,1,0,1
